T4 - 9Sep_Map_MIDDAY,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column16,Column17,Column18,Column19,Column21,Column24,Column25
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI
14,32,3.29688,41.24394608,-7.115343094,-145.07,-598.54,-145.4,-597.66,153.5,36.74,35,1002.5,16.9,250,0.67,0.05
14,32,3.5,41.24394608,-7.115344048,-145.13,-598.55,-145.46,-597.78,153.5,35.44,35,1002.5,16.9,247,0.67,0.06
14,32,3.79688,41.24394608,-7.115346432,-145.38,-598.57,0,0,153.5,35.44,35,1002.5,16.9,248,0.72,0.06
14,32,4,41.24394608,-7.115346432,-145.38,-598.57,0,0,153.5,0,35,1002.5,16.9,251,0,0
14,32,4.20313,41.24393845,-7.115347385,-145.44,-599.66,-145.78,-598.69,153.5,0,35,1002.5,16.9,251,0,0
14,32,4.39844,41.24393845,-7.115349293,-145.56,-599.67,-146,-598.71,153.5,35.1,35,1002.5,16.9,246,0.65,0
14,32,4.70313,41.24393845,-7.115350246,-145.69,-599.68,-146.02,-598.73,153.5,35.1,35,1002.5,16.9,251,0.65,0.11
14,32,5,41.24393845,-7.115352154,-145.81,-599.69,-146.22,-598.79,153.5,35.1,35,1002.5,16.9,246,0.66,0.11
14,32,5.29688,41.24393845,-7.115353584,-145.94,-599.7,-146.37,-598.79,153.5,36.54,35,1002.5,17,245,0.66,0.07
14,32,5.60156,41.24393845,-7.115355492,-146.12,-599.71,-146.61,-598.77,153.5,36.54,35,1002.5,17,243,0.66,0.07
14,32,5.89844,41.24393845,-7.115356445,-146.18,-599.72,-146.64,-598.7,153.5,36.54,35,1002.5,17,246,0.66,0.07
14,32,6.20313,41.24393845,-7.115357399,-146.25,-599.72,-146.74,-598.77,153.5,35.79,35,1002.5,17,243,0.66,0.07
14,32,6.5,41.24393845,-7.115359306,-146.43,-599.74,-146.86,-598.79,153.5,35.79,35,1002.5,17,246,0.66,0.07
14,32,6.79688,41.24393845,-7.115360737,-146.56,-599.75,-147.01,-598.79,153.6,35.79,35,1002.5,17,245,0.66,0.06
14,32,7,41.24393845,-7.115361691,-146.62,-599.75,-147.04,-598.79,153.5,36.71,35,1002.5,17,247,0.55,0.06
14,32,7.29688,41.24393845,-7.115362644,-146.68,-599.76,-147.11,-598.81,153.5,36.71,35,1002.5,17,246,0.55,0.06
14,32,7.60156,41.24393845,-7.115365505,-146.93,-599.78,-147.4,-598.88,153.5,36.71,35,1002.5,17,243,0.62,0.04
14,32,7.79688,41.24393845,-7.115365505,-146.93,-599.78,-147.35,-598.84,153.5,36.71,35,1002.5,17,246,0.62,-1
14,32,8.10156,41.24393845,-7.115367413,-147.18,-599.47,-147.58,-598.55,153.6,36.71,35,1002.5,17,247,0.62,-1
14,32,8.60156,41.24393845,-7.115369797,-147.36,-599.48,-147.73,-598.58,153.6,36.71,35,1002.5,17,248,0.51,-1
14,32,9,41.24393082,-7.11537075,-147.42,-600.53,-147.87,-599.54,153.6,36.71,35,1002.5,17,246,0.51,-1
14,32,9.20313,41.24393082,-7.115371704,-147.49,-600.53,-147.91,-599.51,153.6,36.71,35,1002.5,17,248,0.6,0.1
14,32,9.5,41.24393082,-7.115373611,-147.67,-600.55,-148.19,-599.55,153.6,36.71,35,1002.5,17,243,0.6,0.1
14,32,9.79688,41.24393082,-7.115373611,-147.67,-600.55,-148.09,-599.59,153.6,36.81,35,1002.5,17,247,0.6,0.1
14,32,10,41.24393082,-7.115375996,-147.86,-600.56,-148.33,-599.6,153.6,36.81,35,1002.5,17,244,0.6,0.1
14,32,10.2031,41.24393082,-7.115376949,-147.92,-600.57,-148.37,-599.62,153.6,36.81,35,1002.5,17,245,0.6,0.1
14,32,10.3984,41.24393082,-7.115377903,-147.98,-600.57,-148.41,-599.58,153.6,36.81,35,1002.5,16.9,247,0.6,0.1
14,32,10.7031,41.24393082,-7.115378857,-148.11,-600.58,-148.57,-599.56,153.6,35.65,35,1002.5,16.9,246,0.69,0.1
14,32,11,41.24393082,-7.115380764,-148.23,-600.59,-148.69,-599.56,153.6,35.65,35,1002.5,16.9,246,0.69,0.11
14,32,11.2969,41.24393082,-7.115381718,-148.29,-600.6,-148.76,-599.55,153.6,35.65,35,1002.5,16.9,246,0.69,0.11
14,32,11.5,41.24393082,-7.115382671,-148.42,-600.61,-148.89,-599.56,153.6,36.7,35,1002.5,16.8,246,0.66,0.11
14,32,11.7969,41.24393082,-7.115385056,-148.6,-600.44,-149.04,-599.41,153.6,36.7,35,1002.5,16.8,247,0.66,0.02
14,32,12,41.24393082,-7.115385056,-148.6,-600.44,-149.04,-599.37,153.6,36.7,35,1002.5,16.8,248,0.66,0.02
14,32,12.2969,41.24393082,-7.115386963,-148.73,-600.45,-149.24,-599.31,153.6,36.95,35,1002.5,16.8,246,0.66,0.02
14,32,12.7969,41.24393082,-7.11538887,-148.91,-600.46,-149.37,-599.43,153.6,36.95,35,1002.5,16.9,246,0.52,0.03
14,32,13.1016,41.24391937,-7.115391254,-149.1,-601.56,-149.55,-600.66,153.6,35.93,35,1002.5,16.9,244,0.6,0.03
14,32,13.3984,41.24391937,-7.115392208,-149.16,-601.38,0,0,153.6,35.93,35,1002.5,16.9,247,0.6,0.12
14,32,13.6016,41.24391937,-7.115393162,-149.22,-601.57,-149.62,-600.72,153.6,0,35,1002.5,16.9,245,0,0
14,32,13.8984,41.24391937,-7.115395069,-149.41,-601.59,-149.85,-600.56,153.6,0,35,1002.5,16.9,247,0,0
14,32,14.1016,41.24391937,-7.115396023,-149.47,-601.4,-149.95,-600.38,153.6,34.04,35,1002.5,16.9,245,0,0
14,32,14.3984,41.24391937,-7.115396976,-149.59,-601.6,-150.07,-600.54,153.6,34.04,35,1002.5,16.9,246,0,0
14,32,14.6016,41.24391937,-7.11539793,-149.66,-601.61,-150.12,-600.43,153.6,34.04,35,1002.5,16.9,249,0,0
14,32,14.8984,41.24391937,-7.115399361,-149.78,-601.43,-150.3,-600.34,153.6,35.54,35,1002.5,16.9,245,0.67,0.12
14,32,15.2031,41.24391937,-7.115401268,-149.9,-601.44,-150.35,-600.39,153.6,35.54,35,1002.5,16.9,247,0.67,0.12
14,32,15.5,41.24391937,-7.115402222,-149.97,-601.63,-150.38,-600.57,153.6,35.54,35,1002.5,17,249,0.67,0.12
14,32,15.7969,41.24391937,-7.115403175,-150.09,-601.64,-150.45,-600.56,153.6,35.92,35,1002.5,17,252,0.71,0.12
14,32,16.1016,41.24391937,-7.115406513,-150.34,-601.66,-150.84,-600.6,153.6,35.92,35,1002.5,17,245,0.71,0.12
14,32,16.3984,41.24391937,-7.115407467,-150.46,-601.67,-150.9,-600.59,153.6,35.92,35,1002.5,17,248,0.65,0.12
14,32,16.7969,41.24391937,-7.115408421,-150.52,-601.68,-150.94,-600.76,153.6,36.29,35,1002.5,17.1,246,0.65,0.07
14,32,17.1016,41.24391937,-7.115410328,-150.65,-601.69,-151.12,-600.78,153.6,36.29,35,1002.5,17.1,243,0.65,0.07
14,32,17.3984,41.24391937,-7.115412235,-150.83,-601.7,-151.28,-600.7,153.6,33.87,35,1002.5,17.1,246,0.67,0.13
14,32,17.7031,41.24391174,-7.115413189,-150.9,-602.61,-151.38,-601.64,153.6,33.87,35,1002.5,17.1,244,0.67,0.13
14,32,18,41.24391174,-7.115415573,-151.14,-602.63,-151.57,-601.64,153.6,33.87,35,1002.5,17.1,247,0.67,0.13
14,32,18.2969,41.24391174,-7.115416527,-151.21,-602.63,-151.6,-601.63,153.6,35.97,35,1002.5,17.1,249,0.67,0.13
14,32,18.6016,41.24391174,-7.115418434,-151.33,-602.64,-151.84,-601.65,153.6,35.97,35,1002.5,17.1,243,0.67,0.13
14,32,18.8984,41.24391174,-7.115420341,-151.52,-602.66,-151.93,-601.61,153.6,35.97,35,1002.5,17.1,249,0.91,-0.6
14,32,19.2031,41.24391174,-7.115421772,-151.64,-602.67,-152.09,-601.67,153.6,35.97,35,1002.5,17.1,246,0.91,-0.6
14,32,19.5,41.24391174,-7.115423679,-151.89,-602.36,-152.23,-601.4,153.6,37.4,35,1002.5,17.1,251,0.91,-0.6
14,32,19.7031,41.24391174,-7.115423679,-151.89,-602.36,-152.22,-601.42,153.6,37.4,35,1002.5,17.1,251,0.92,-0.61
14,32,20,41.24391174,-7.115425587,-152.01,-602.37,-152.46,-601.46,153.6,37.4,35,1002.5,17.1,244,0.92,-1
14,32,20.2031,41.24391174,-7.11542654,-152.07,-602.37,-152.45,-601.44,153.6,36.36,35,1002.5,17.1,248,0.92,-1
14,32,20.5,41.24391174,-7.115427494,-152.2,-602.19,-152.51,-601.25,153.6,36.36,35,1002.5,17.1,252,0.93,-1
14,32,20.7031,41.24391174,-7.115428448,-152.26,-602.2,-152.68,-601.23,153.7,36.36,35,1002.5,17.1,247,0.93,-0.61
14,32,21,41.24391174,-7.115429878,-152.38,-602.21,-152.81,-601.26,153.7,35.95,35,1002.5,17.1,246,0.93,-0.61
14,32,21.2969,41.24391174,-7.115431786,-152.57,-602.22,-152.89,-601.36,153.7,35.95,35,1002.5,17.1,250,0.91,-0.61
14,32,21.6016,41.24391174,-7.115433693,-152.69,-602.23,-153.05,-601.39,153.7,35.95,35,1002.5,17,247,0.91,-0.58
14,32,21.8984,41.24391174,-7.115434647,-152.76,-602.24,-153.05,-601.38,153.7,35.95,35,1002.5,17,252,0.91,-0.58
14,32,22.1016,41.24391174,-7.1154356,-152.88,-602.58,-153.27,-601.72,153.7,35.95,35,1002.5,17,246,0.91,-0.58
14,32,22.3984,41.24391174,-7.115437031,-152.94,-602.25,-153.22,-601.4,153.7,35.95,35,1002.5,16.9,252,0.91,-0.58
14,32,22.7031,41.24391174,-7.115438938,-153.07,-602.26,-153.47,-601.47,153.7,35.95,35,1002.5,16.9,244,0.91,-0.58
14,32,22.8984,41.24391174,-7.115439892,-153.19,-602.27,-153.55,-601.44,153.7,35.79,35,1002.5,16.9,247,0.62,-0.58
14,32,23.2031,41.24391174,-7.115440845,-153.25,-602.28,-153.54,-601.41,153.7,35.79,35,1002.5,16.9,252,0.62,0.02
14,32,23.3984,41.24390411,-7.115441799,-153.32,-603.18,-153.69,-602.33,153.7,35.79,35.1,1002.5,16.9,247,0.62,0.02
14,32,23.7031,41.24390411,-7.115443707,-153.5,-603.53,-153.85,-602.64,153.7,35.29,35.1,1002.5,16.9,249,0.61,0.02
14,32,24,41.24390411,-7.115445137,-153.63,-603.21,-153.95,-602.34,153.7,35.29,35.1,1002.5,16.9,250,0.61,-0.01
14,32,24.2969,41.24390411,-7.115447044,-153.75,-603.55,-154.13,-602.67,153.7,35.29,35.1,1002.5,16.9,247,0.61,-0.01
14,32,24.5,41.24390411,-7.115447998,-153.87,-603.56,-154.22,-602.72,153.7,33.95,35.1,1002.5,16.9,248,0.59,-0.01
14,32,24.7969,41.24390411,-7.115448952,-153.94,-603.56,-154.3,-602.74,153.7,33.95,35.1,1002.5,16.9,247,0.59,0.1
14,32,25,41.24390411,-7.115449905,-154.06,-603.24,-154.42,-602.37,153.7,33.95,35.1,1002.5,16.9,248,0.59,0.1
14,32,25.7031,41.24390411,-7.115454197,-154.43,-603.27,-154.75,-602.36,153.7,35.47,35.1,1002.5,17,251,0.6,0.1
14,32,26.1016,41.24390411,-7.115455151,-154.49,-603.28,-154.81,-602.5,153.7,35.47,35.1,1002.5,17,248,0.6,0.1
14,32,26.3984,41.24390411,-7.115457058,-154.68,-603.29,-155.05,-602.44,153.7,36.89,35.1,1002.5,16.9,247,0.6,0.1
14,32,26.7969,41.24390411,-7.115458012,-154.74,-603.3,-155.12,-602.39,153.7,36.89,35.1,1002.5,17,248,0.6,0.1
14,32,27.1016,41.24390411,-7.115460396,-154.93,-603.31,-155.33,-602.42,153.7,37.9,35.1,1002.5,17,246,0.67,0.05
14,32,27.5,41.24390411,-7.115462303,-155.11,-603.33,-155.56,-602.42,153.7,37.9,35.1,1002.5,17,244,0.67,0.05
14,32,27.7969,41.24390411,-7.115463257,-155.18,-603.33,-155.56,-602.3,153.7,37.9,35.1,1002.5,17,250,0.55,0.05
14,32,28,41.24390411,-7.115465164,-155.36,-603.35,-155.84,-602.38,153.7,37.77,35.1,1002.5,17,244,0.55,0.08
14,32,28.2969,41.24389648,-7.115466118,-155.42,-604.25,0,0,153.7,37.77,35.1,1002.5,17,245,0.55,0.08
14,32,28.5,41.24389648,-7.115468502,-155.61,-604.27,-156.05,-603.34,153.8,0,35.1,1002.5,17,245,0,0
14,32,28.7969,41.24389648,-7.115469456,-155.67,-604.27,-156.13,-603.38,153.7,0,35.1,1002.5,17,243,0.59,0
14,32,29,41.24389648,-7.115470409,-155.73,-604.28,-156.13,-603.36,153.7,37.81,35.1,1002.5,17,247,0.59,0.05
14,32,29.2969,41.24389648,-7.115472317,-155.92,-604.29,-156.36,-603.37,153.7,37.81,35.1,1002.5,17,245,0.59,0.05
14,32,29.5,41.24389648,-7.11547327,-155.98,-604.3,-156.41,-603.4,153.7,37.81,35.1,1002.5,17,245,0.67,0.01
14,32,29.7031,41.24389648,-7.11547327,-155.98,-604.3,-156.42,-603.41,153.7,37.81,35.1,1002.5,17,244,0.67,0.01
14,32,30,41.24389648,-7.115475655,-156.17,-604.31,-156.57,-603.39,153.7,37.69,35.1,1002.5,17,247,0.67,0.01
14,32,30.2031,41.24389648,-7.115476608,-156.29,-604.32,-156.76,-603.36,153.7,37.69,35.1,1002.5,17,244,0.67,0.01
14,32,30.5,41.24389648,-7.115477562,-156.35,-604.33,-156.78,-603.38,153.8,37.69,35.1,1002.5,17,246,0.67,0.01
14,32,30.7969,41.24389648,-7.115479469,-156.54,-604.34,-156.96,-603.42,153.7,38.32,35.1,1002.5,17,246,0.67,0.01
14,32,31.1016,41.24389648,-7.115480423,-156.6,-604.35,-156.93,-603.45,153.8,38.32,35.1,1002.5,17,250,0.64,0.01
14,32,31.2969,41.24389648,-7.115481377,-156.66,-604.35,-157.05,-603.45,153.8,38.32,35.1,1002.5,17,247,0.64,0.04
14,32,31.5,41.24389648,-7.115482807,-156.79,-604.36,-157.2,-603.45,153.7,37.41,35.1,1002.4,17,246,0.64,0.04
14,32,31.7969,41.24389648,-7.115484715,-156.97,-604.38,-157.39,-603.46,153.7,37.41,35.1,1002.4,17,246,0.64,0.04
14,32,32.2969,41.24389648,-7.115486622,-157.1,-604.39,-157.53,-603.48,153.7,37.41,35.1,1002.4,17,245,0,0.01
14,32,32.5,41.24389648,-7.115487576,-157.16,-604.39,-157.52,-603.41,153.7,35.19,35.1,1002.4,17,250,0,0.01
14,32,32.7969,41.24389648,-7.115489483,-157.35,-604.41,-157.83,-603.44,153.7,35.19,35.1,1002.4,17,244,0.52,0.04
14,32,33,41.24388885,-7.115490913,-157.47,-605.46,-157.96,-604.52,153.7,35.19,35.1,1002.4,17.1,243,0.52,0.04
14,32,33.2969,41.24388885,-7.115490913,-157.47,-605.46,-157.86,-604.51,153.7,37.45,35.1,1002.4,17.1,248,0.52,0.04
14,32,33.6016,41.24388885,-7.115492821,-157.59,-605.47,-158,-604.53,153.7,37.45,35.1,1002.4,17.1,247,0.65,0.03
14,32,33.7969,41.24388885,-7.115493774,-157.66,-605.48,-158.07,-604.65,153.7,37.45,35.1,1002.4,17.1,244,0.65,0.03
14,32,34.1016,41.24388885,-7.115494728,-157.78,-605.49,-158.15,-604.68,153.7,37.45,35.1,1002.4,17.1,246,0.65,0.03
14,32,34.2969,41.24388885,-7.115495682,-157.84,-605.49,-158.19,-604.64,153.7,36.5,35.1,1002.5,17.2,248,0.65,0.03
14,32,34.6016,41.24388885,-7.115498066,-158.03,-605.51,-158.44,-604.6,153.7,36.5,35.1,1002.5,17.2,246,0.65,0.03
14,32,34.8984,41.24388885,-7.11549902,-158.09,-605.51,-158.43,-604.54,153.7,36.5,35.1,1002.5,17.3,251,0.65,0.03
14,32,35.1016,41.24388885,-7.115500927,-158.28,-605.53,-158.74,-604.56,153.7,37.46,35.1,1002.5,17.3,245,0.61,0.03
14,32,35.3984,41.24388885,-7.115501881,-158.34,-605.53,-158.75,-604.53,153.7,37.46,35.1,1002.4,17.3,248,0.61,-1
14,32,35.7031,41.24388885,-7.115503788,-158.52,-605.55,-158.93,-604.56,153.7,37.46,35.1,1002.4,17.3,248,0.61,-1
14,32,35.8984,41.24388885,-7.115504742,-158.59,-605.55,-159.04,-604.56,153.7,35.5,35.1,1002.4,17.3,246,0.63,-1
14,32,36.2031,41.24388885,-7.115506172,-158.77,-605.23,-159.22,-604.18,153.7,35.5,35.1,1002.4,17.3,247,0.63,-1
14,32,36.5,41.24388885,-7.115507126,-158.83,-605.24,-159.3,-604.16,153.7,35.5,35.1,1002.4,17.3,247,0.63,-1
14,32,36.7969,41.24388885,-7.115509033,-159.02,-605.26,-159.43,-604.22,153.7,35.43,35.1,1002.4,17.2,249,0.69,-1
14,32,37,41.24388885,-7.115509987,-159.08,-604.93,-159.52,-603.9,153.7,35.43,35.1,1002.4,17.2,247,0.69,0.13
14,32,37.2969,41.24388885,-7.115510941,-159.14,-604.93,-159.55,-603.89,153.7,35.43,35.1,1002.4,17.3,249,0.69,0.13
14,32,37.6016,41.24388885,-7.115513325,-159.39,-604.95,-159.8,-603.94,153.7,36.48,35.1,1002.4,17.3,248,0.71,0.04
14,32,37.8984,41.24388123,-7.115515232,-159.52,-605.86,-159.96,-604.84,153.7,36.48,35.1,1002.4,17.2,247,0.71,0.04
14,32,38.2031,41.24388123,-7.115516186,-159.58,-605.87,-160.02,-604.89,153.7,36.48,35.1,1002.4,17.2,246,0.71,0.04
14,32,38.3984,41.24388123,-7.115517139,-159.7,-605.88,-160.07,-604.92,153.7,36.48,35.1,1002.4,17.1,249,0.71,0.04
14,32,38.7031,41.24388123,-7.115518093,-159.76,-605.88,-160.24,-604.96,153.7,36.87,35.1,1002.4,17.1,243,0.71,0.04
14,32,39,41.24388123,-7.11552,-159.89,-605.89,-160.27,-604.91,153.7,36.87,35.1,1002.4,17,249,0.71,0.04
14,32,39.2031,41.24388123,-7.115521431,-160.07,-605.91,-160.54,-604.95,153.7,36.87,35.1,1002.4,17,244,0.57,0.02
14,32,39.5,41.24388123,-7.115522385,-160.14,-605.91,-160.64,-604.93,153.7,36.08,35.1,1002.4,16.9,243,0.57,0.02
14,32,39.7969,41.24388123,-7.115523338,-160.2,-605.92,-160.66,-604.91,153.7,36.08,35.1,1002.4,16.9,246,0.57,0.02
14,32,40,41.24388123,-7.115524292,-160.26,-605.92,-160.73,-604.93,153.7,36.08,35.1,1002.4,17,245,0.59,0.01
14,32,40.2969,41.24388123,-7.115526199,-160.45,-605.94,-160.92,-604.94,153.7,36.08,35.1,1002.4,17,245,0.59,0.0396
14,32,40.5,41.24388123,-7.115526199,-160.45,-605.94,-160.9,-604.89,153.7,35.75,35.1,1002.4,17,247,0.59,0.0396
14,32,40.8984,41.24388123,-7.115529537,-160.69,-605.96,-161.14,-605.06,153.7,35.75,35.1,1002.4,17.1,244,0.61,0.19
14,32,41.2969,41.24388123,-7.115531445,-160.88,-605.97,-161.26,-605.04,153.7,35.27,35.1,1002.4,17.1,248,0.61,0.19
14,32,41.6016,41.24388123,-7.115533352,-161.07,-605.99,-161.48,-605.04,153.7,35.27,35.1,1002.4,17.1,247,0.71,0.19
14,32,41.8984,41.24388123,-7.115534306,-161.13,-605.99,-161.56,-604.95,153.7,35.27,35.1,1002.4,17,248,0.71,0.02
14,32,42.2031,41.24388123,-7.115535259,-161.19,-606,-161.6,-604.99,153.7,35.31,35.1,1002.4,17,248,0.71,0.02
14,32,42.5,41.2438736,-7.115537643,-161.38,-606.91,-161.79,-605.96,153.7,35.31,35.1,1002.4,17.1,247,0.71,0.02
14,32,42.7031,41.2438736,-7.115538597,-161.44,-606.91,-161.81,-605.91,153.7,35.31,35.1,1002.4,17.1,250,0.71,0.02
14,32,42.8984,41.2438736,-7.115539551,-161.56,-606.92,-161.97,-605.88,153.7,34.4,35.1,1002.4,17.1,249,0.71,0.02
14,32,43.2031,41.2438736,-7.115541458,-161.69,-606.93,-162.15,-605.96,153.7,34.4,35.1,1002.4,17.1,245,0.63,0.02
14,32,43.3984,41.2438736,-7.115542412,-161.81,-606.94,-162.24,-605.95,153.7,34.4,35.1,1002.4,17.1,247,0.63,0.07
14,32,43.7031,41.2438736,-7.115543842,-161.87,-606.95,-162.26,-605.96,153.7,34.4,35.1,1002.4,17.1,249,0.63,0.07
14,32,43.8984,41.2438736,-7.115544796,-162,-606.96,-162.39,-605.97,153.7,35.57,35.1,1002.4,17.1,249,0.63,0.07
14,32,44.1016,41.2438736,-7.115546703,-162.12,-606.97,-162.53,-606.03,153.7,35.57,35.1,1002.4,17.1,247,0.61,0.02
14,32,44.3984,41.2438736,-7.115547657,-162.18,-606.98,-162.58,-606,153.7,35.57,35.1,1002.4,17.2,248,0.61,0.02
14,32,44.6016,41.2438736,-7.115548611,-162.25,-606.98,-162.71,-606.01,153.7,35.57,35.1,1002.4,17.2,245,0.61,0.02
14,32,44.7969,41.2438736,-7.115549564,-162.31,-606.99,-162.68,-605.98,153.7,36.16,35.1,1002.4,17.2,250,0.62,0.02
14,32,45.1016,41.2438736,-7.115550518,-162.43,-607,-162.89,-606.03,153.7,36.16,35.1,1002.4,17.2,245,0.62,0.09
14,32,45.2969,41.2438736,-7.115551949,-162.56,-607.01,-162.92,-605.99,153.7,36.16,35.1,1002.4,17.2,251,0.62,0.09
14,32,45.6016,41.2438736,-7.115553856,-162.74,-607.02,-163.15,-605.98,153.7,35.07,35.1,1002.4,17.2,249,0.62,0.09
14,32,45.7969,41.2438736,-7.11555481,-162.8,-607.03,-163.22,-606.02,153.7,35.07,35.1,1002.4,17.2,248,0.7,0.09
14,32,46.1016,41.2438736,-7.115556717,-162.93,-607.04,-163.3,-605.98,153.7,35.07,35.1,1002.4,17.2,251,0.7,0.09
14,32,46.3984,41.2438736,-7.115557671,-162.99,-607.04,-163.45,-605.97,153.6,35.07,35.1,1002.4,17.2,247,0.7,0.09
14,32,46.6016,41.24386215,-7.115559101,-163.11,-608.28,-163.55,-607.2,153.7,35.3,35.1,1002.4,17.2,248,0.7,0.09
14,32,46.8984,41.24386215,-7.115561008,-163.36,-607.97,-163.78,-606.89,153.6,35.3,35.1,1002.4,17.2,249,0.7,0.09
14,32,47.2031,41.24386215,-7.115561962,-163.42,-607.97,-163.83,-606.86,153.6,35.3,35.1,1002.4,17.2,250,0.7,0.09
14,32,47.3984,41.24386215,-7.115562916,-163.55,-607.98,-163.99,-606.9,153.6,34.57,35.1,1002.4,17.2,248,0.57,0.11
14,32,47.7031,41.24386215,-7.115564823,-163.67,-607.99,-164.06,-606.94,153.7,34.57,35.1,1002.4,17.2,250,0.57,0.11
14,32,47.8984,41.24386215,-7.115565777,-163.73,-608,-164.09,-607.16,153.6,34.57,35.1,1002.4,17.2,247,0.57,0.11
14,32,48.1016,41.24386215,-7.115567207,-163.86,-608.01,-164.18,-607.19,153.6,34.57,35.1,1002.4,17.2,249,0.71,0.17
14,32,48.3984,41.24386215,-7.115568161,-163.92,-608.01,-164.25,-607.21,153.7,33.24,35.1,1002.4,17.2,248,0.71,0.17
14,32,48.6016,41.24386215,-7.115569115,-164.04,-608.02,-164.39,-607.21,153.7,33.24,35.1,1002.4,17.2,247,0.71,0.17
14,32,48.8984,41.24386215,-7.115570068,-164.11,-608.03,-164.48,-607.09,153.6,33.24,35.1,1002.4,17.2,249,0.72,0.17
14,32,49.3984,41.24386215,-7.115572929,-164.35,-608.05,-164.7,-607.19,153.6,34.52,35.1,1002.4,17.2,248,0.72,0.07
14,32,49.7031,41.24386215,-7.115575314,-164.54,-608.07,-164.94,-607.15,153.6,34.52,35.1,1002.4,17.2,247,0.68,0.07
14,32,50,41.24386215,-7.115576267,-164.6,-608.07,-165.01,-607.12,153.6,35.7,35.1,1002.4,17.2,247,0.68,0.06
14,32,50.2031,41.24386215,-7.115577221,-164.66,-608.08,-165.06,-607.1,153.6,35.7,35.1,1002.4,17.2,248,0.68,0.06
14,32,50.5,41.24386215,-7.115579128,-164.85,-608.09,-165.27,-607.15,153.6,35.7,35.1,1002.4,17.2,246,0.68,0.06
14,32,50.7969,41.24386215,-7.115580082,-164.91,-608.1,-165.29,-607.13,153.6,35.7,35.1,1002.4,17.2,249,0.68,0.06
14,32,51,41.24386215,-7.115582466,-165.16,-608.12,-165.57,-607.17,153.6,36.32,35.1,1002.4,17.2,247,0.68,0.06
14,32,51.2969,41.24386215,-7.115584373,-165.28,-608.13,-165.7,-607.24,153.6,36.32,35.1,1002.4,17.2,245,0.65,0.06
14,32,51.6016,41.24386215,-7.115585327,-165.35,-608.13,-165.67,-607.23,153.6,36.32,35.1,1002.4,17.2,251,0.65,-0.02
14,32,51.7969,41.24385452,-7.115586281,-165.41,-608.7,-165.84,-607.83,153.6,37.28,35.1,1002.4,17.2,244,0.65,-0.02
14,32,52,41.24385452,-7.115587234,-165.53,-608.71,-165.91,-607.79,153.6,37.28,35.1,1002.4,17.2,248,0.65,-0.02
14,32,52.2969,41.24385452,-7.115588188,-165.59,-608.72,-165.96,-607.77,153.6,37.28,35.1,1002.4,17.2,249,0.63,0.19
14,32,52.6016,41.24385452,-7.115590572,-165.84,-608.74,-166.26,-607.81,153.6,36.36,35.1,1002.4,17.2,246,0.63,0.19
14,32,52.7969,41.24385452,-7.115591526,-165.9,-608.74,-166.23,-607.75,153.6,36.36,35.1,1002.4,17.2,252,0.63,0.19
14,32,53.1016,41.24385452,-7.115593433,-166.03,-608.75,-166.44,-607.69,153.6,36.36,35.1,1002.4,17.2,249,0.68,0.1
14,32,53.2969,41.24385452,-7.115594387,-166.09,-608.76,-166.44,-607.76,153.6,36.36,35.1,1002.4,17.2,251,0.68,0.1
14,32,53.6016,41.24385452,-7.115595341,-166.21,-608.77,-166.58,-607.81,153.6,35.07,35.1,1002.4,17.2,249,0.68,0.1
14,32,53.8984,41.24385452,-7.115597725,-166.4,-608.78,-166.79,-607.82,153.6,35.07,35.1,1002.4,17.2,248,0.64,0.02
14,32,54.1016,41.24385452,-7.115598679,-166.52,-608.79,-166.92,-607.9,153.6,35.07,35.1,1002.4,17.2,246,0.64,0.02
14,32,54.3984,41.24385452,-7.115599632,-166.59,-608.8,-166.95,-607.91,153.6,36.47,35.1,1002.4,17.2,248,0.64,0.02
14,32,54.7031,41.24385452,-7.115600586,-166.65,-608.8,-167.01,-607.89,153.6,36.47,35.1,1002.4,17.2,249,0.64,0.02
14,32,54.8984,41.24385452,-7.11560154,-166.71,-608.81,-167.08,-607.91,153.6,36.47,35.1,1002.4,17.2,248,0.64,0.02
14,32,55.1016,41.24385452,-7.115603447,-166.83,-608.82,-167.21,-607.91,153.6,36.47,35.1,1002.4,17.2,248,0.64,0.02
14,32,55.3984,41.24385452,-7.115605831,-167.02,-608.83,-167.43,-607.92,153.6,36.58,35.1,1002.4,17.2,246,0.61,0.02
14,32,55.7031,41.24385452,-7.115606785,-167.14,-608.84,-167.52,-607.92,153.6,36.58,35.1,1002.4,17.2,248,0.61,0.05
14,32,56.2031,41.24384689,-7.115608692,-167.27,-609.89,-167.59,-608.93,153.6,35.86,35.1,1002.4,17.2,252,0.64,0.05
14,32,56.5,41.24384689,-7.1156106,-167.39,-609.9,-167.76,-609.04,153.6,35.86,35.1,1002.4,17.3,247,0.64,0.06
14,32,56.7969,41.24384689,-7.115611553,-167.52,-609.92,-167.84,-609.06,153.6,35.86,35.1,1002.4,17.3,250,0.64,0.06
14,32,57.1016,41.24384689,-7.115613937,-167.7,-609.93,-168.05,-609.09,153.6,36.44,35.1,1002.4,17.3,248,0.71,0.06
