T6 - 8Ago_Map_Midday,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column16,Column17,Column18,Column19,Column21,Column24,Column25
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI
12,45,16.2969,41.244133,-7.114793777,-99.05,-578.3,-99.23,-577.4,153.3,35.07,45,999,17.8,259,0.75,0.22
12,45,16.6016,41.244133,-7.114794731,-99.11,-578.31,-99.22,-577.42,153.3,34.19,45,999,17.8,263,0.75,0.22
12,45,16.7969,41.244133,-7.114796162,-99.3,-578.32,-99.44,-577.37,153.3,34.19,45,999,17.8,262,0.75,0.22
12,45,17.1016,41.244133,-7.114797115,-99.36,-578.33,-99.47,-577.33,153.3,34.19,45,999,17.8,264,0.75,0.22
12,45,17.3984,41.244133,-7.114799023,-99.49,-578.34,-99.65,-577.38,153.2,33.56,45,999,17.8,261,0.75,0.22
12,45,17.7031,41.244133,-7.11480093,-99.67,-578.36,-99.86,-577.43,153.2,33.56,45,999,17.8,259,0.81,0.31
12,45,18,41.244133,-7.11480093,-99.67,-578.36,-99.76,-577.43,153.2,33.56,45,999,17.8,265,0.81,0.31
12,45,18.2031,41.244133,-7.114802837,-99.8,-578.37,-99.93,-577.46,153.2,33.51,45,999,17.8,262,0.81,0.31
12,45,18.5,41.24412537,-7.114804268,-99.92,-578.56,-100.06,-577.63,153.2,33.51,45,999,17.8,262,0.71,0.24
12,45,18.7969,41.24412537,-7.114806175,-100.11,-578.58,-100.26,-577.69,153.2,33.51,45,999,17.8,261,0.71,0.24
12,45,19.1016,41.24412537,-7.114807129,-100.17,-578.58,-100.3,-577.68,153.2,33.52,45,999,17.8,262,0.71,0.23
12,45,19.3984,41.24412537,-7.114809036,-100.35,-578.6,-100.45,-577.69,153.2,33.52,45,999,17.8,264,0,0.23
12,45,19.7031,41.24412537,-7.11481142,-100.54,-578.61,-100.67,-577.7,153.2,33.52,45,999,17.8,262,0,0.23
