T3 - 9Sep_MapMor_GT_832,,,,,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column15,Column16,Column17,Column18,Column20,Column23,Column24,Column33,Column34,Column35,Column36
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI,Row,Irrig,Space,Scholand
11,10,9.29688,41.24385452,-7.115721703,-176.82,-608.83,-176.44,-609.75,153.3,23.16,24.7,1005,32.1,67,0.63,0.09,,,,
11,10,9.60156,41.24385452,-7.115720749,-176.69,-608.82,-176.26,-609.76,153.3,23.16,24.7,1005,32.1,65,0.66,0.09,,,,
11,10,9.89844,41.24385452,-7.115719795,-176.63,-608.82,-176.17,-609.81,153.3,23.36,24.7,1005,32.1,65,0.66,0.13,,,,
11,10,10.2031,41.24385452,-7.115718365,-176.51,-608.81,-176.08,-609.75,153.3,23.36,24.7,1005,32,65,0.66,0.13,,,,
11,10,10.3984,41.24385452,-7.115716457,-176.32,-608.79,-175.95,-609.68,153.3,23.36,24.7,1005,32,67,0.84,0.13,,,,
11,10,10.7031,41.24385452,-7.11571455,-176.2,-608.78,-175.86,-609.64,153.3,23.82,24.7,1005,32,68,0.84,-0.07,,,,
11,10,10.8984,41.24385452,-7.11571455,-176.2,-608.78,-175.82,-609.62,153.3,23.82,24.7,1005,32,65,0.84,-0.07,,,,
11,10,11.2031,41.24385452,-7.115712643,-176.07,-608.77,-175.72,-609.65,153.3,23.82,24.7,1005,32,68,0.84,-0.07,,,,
11,10,11.5,41.24385452,-7.115710258,-175.89,-608.76,-175.42,-609.69,153.3,23.82,24.7,1005,32,63,0.64,-0.07,,,,
11,10,11.7031,41.24385452,-7.115709305,-175.83,-608.75,-175.45,-609.7,153.3,23.96,24.7,1005,32,68,0.64,-0.04,,,,
11,10,12,41.24386215,-7.115707397,-175.64,-608.17,-175.23,-609.1,153.3,23.96,24.7,1005,32,66,0.64,-0.04,,,,
11,10,12.2969,41.24386215,-7.11570549,-175.52,-608.16,-175.1,-609.07,153.2,23.96,24.7,1005,31.9,65,0.64,-0.04,,,,
11,10,12.6016,41.24386215,-7.115704536,-175.39,-608.15,-174.98,-609.05,153.2,24.27,24.7,1005,31.9,65,0.64,-0.04,,,,
11,10,12.7969,41.24386215,-7.115703106,-175.27,-608.14,-174.81,-609.03,153.2,24.27,24.7,1005,31.9,62,0.64,-0.04,,,,
11,10,13.1016,41.24386215,-7.115702152,-175.21,-608.14,-174.73,-609.06,153.2,24.27,24.7,1005,31.9,62,0.65,-0.04,,,,
11,10,13.2969,41.24386215,-7.115701199,-175.14,-608.13,-174.67,-609.07,153.2,24.61,24.7,1005,31.9,63,0.65,0.13,,,,
11,10,13.6016,41.24386215,-7.115699291,-174.96,-608.11,-174.53,-609.05,153.2,24.61,24.7,1005,31.9,65,0.65,0.13,,,,
11,10,13.8984,41.24386215,-7.115698338,-174.9,-608.11,-174.46,-609.07,153.2,24.61,24.7,1005,31.9,65,0.69,0.13,,,,
11,10,14.1016,41.24386215,-7.115697384,-174.77,-608.43,-174.31,-609.34,153.2,24.79,24.7,1005,31.9,63,0.69,0.09,,,,
11,10,14.3984,41.24386215,-7.11569643,-174.71,-608.43,-174.3,-609.33,153.2,24.79,24.7,1005,31.9,65,0.69,0.09,,,,
11,10,14.7031,41.24386215,-7.115695,-174.52,-608.41,-174.13,-609.26,153.2,24.79,24.7,1005,31.8,65,0.68,0.09,,,,
11,10,14.8984,41.24386215,-7.115693092,-174.4,-608.4,-173.97,-609.22,153.2,24.79,24.7,1005,31.8,62,0.68,0.07,,,,
11,10,15.2031,41.24386215,-7.115692139,-174.28,-608.39,-173.89,-609.24,153.2,24.86,24.7,1005,31.8,65,0.68,0.07,,,,
11,10,15.3984,41.24386215,-7.115691185,-174.21,-608.39,-173.76,-609.22,153.2,24.86,24.7,1005,31.8,61,0.78,0.07,,,,
11,10,15.7031,41.24386215,-7.115689278,-174.09,-608.38,-173.69,-609.21,153.2,24.86,24.7,1005,31.8,64,0.78,0.23,,,,
11,10,16,41.24386215,-7.115687847,-173.97,-608.37,-173.54,-609.23,153.2,24.86,24.7,1005,31.8,63,0.78,0.23,,,,
11,10,16.2031,41.24386215,-7.115686893,-173.84,-608.36,-173.42,-609.23,153.2,24.86,24.7,1005,31.8,64,0.78,0.23,,,,
11,10,16.6016,41.24386215,-7.115684986,-173.72,-608.34,-173.33,-609.2,153.2,24.86,24.7,1005,31.8,65,0.78,0.23,,,,
11,10,16.8984,41.2438736,-7.115684032,-173.59,-607.11,-173.19,-607.98,153.2,23.97,24.7,1005,31.8,65,0.82,0.23,,,,
11,10,17.2031,41.2438736,-7.115682125,-173.47,-607.1,-173.07,-607.98,153.2,23.97,24.7,1005,31.7,65,0.8492,0.05,,,,
11,10,17.5,41.2438736,-7.115681171,-173.41,-607.09,-173.08,-607.97,153.2,23.97,24.7,1005,31.7,69,0.8492,-1,,,,
11,10,17.7969,41.2438736,-7.115679741,-173.28,-607.08,-172.88,-607.96,153.2,24.03,24.7,1005,31.7,65,0.78,-1,,,,
11,10,18,41.2438736,-7.115678787,-173.22,-607.08,-172.81,-608.01,153.2,24.03,24.7,1005,31.7,66,0.78,0.13,,,,
11,10,18.2969,41.2438736,-7.11567688,-173.04,-606.73,-172.67,-607.66,153.2,24.03,24.7,1005,31.7,68,0.78,0.13,,,,
11,10,18.6016,41.2438736,-7.115675926,-172.97,-607.06,-172.53,-607.94,153.2,24.03,24.7,1005,31.7,63,0.76,0.13,,,,
11,10,18.7969,41.2438736,-7.115674973,-172.85,-607.05,-172.49,-607.96,153.2,24.03,24.7,1005,31.6,68,0.76,-0.29,,,,
11,10,19.1016,41.2438736,-7.115674019,-172.79,-607.04,-172.37,-607.92,153.2,24.03,24.7,1005,31.6,64,0.76,-0.29,,,,
11,10,19.3984,41.2438736,-7.115672588,-172.73,-607.03,-172.3,-607.97,153.2,24.42,24.7,1005,31.6,65,0.47,-0.29,,,,
11,10,19.6016,41.2438736,-7.115671635,-172.6,-607.02,-172.16,-607.99,153.2,24.42,24.7,1005,31.6,65,0.47,0.05,,,,
11,10,19.8984,41.2438736,-7.115669727,-172.48,-607.01,-171.98,-608.01,153.2,24.42,24.7,1005,31.6,63,0.47,0.05,,,,
11,10,20.1016,41.2438736,-7.115668774,-172.35,-607,-171.87,-607.99,153.2,24.42,24.7,1005,31.6,64,0.47,0.05,,,,
11,10,20.3984,41.2438736,-7.115666866,-172.23,-606.66,-171.73,-607.62,153.2,24.42,24.7,1005,31.6,62,0.47,0.05,,,,
11,10,20.6016,41.2438736,-7.115665913,-172.11,-606.98,-171.65,-607.95,153.2,24.42,24.7,1005,31.6,64,0.47,0.05,,,,
11,10,20.8984,41.2438736,-7.115664482,-172.04,-606.98,-171.52,-607.94,153.2,24.42,24.7,1005,31.6,61,0.47,0.05,,,,
11,10,21.2031,41.24388123,-7.115662575,-171.86,-605.74,-171.38,-606.74,153.2,24.5,24.7,1005,31.6,64,0.71,0.05,,,,
11,10,21.3984,41.24388123,-7.115661621,-171.79,-605.73,-171.23,-606.76,153.2,24.5,24.7,1005,31.6,61,0.71,0.11,,,,
11,10,21.7031,41.24388123,-7.115659714,-171.61,-605.71,-171.14,-606.73,153.2,24.5,24.7,1005,31.6,65,0.71,0.11,,,,
11,10,22,41.24388123,-7.11565876,-171.55,-606.04,-171.09,-607.04,153.2,24.5,24.7,1005,31.6,65,0.68,0.11,,,,
11,10,22.2969,41.24388123,-7.11565733,-171.48,-605.7,-170.97,-606.67,153.2,24.5,24.7,1005,31.6,62,0.68,0.11,,,,
11,10,22.5,41.24388123,-7.115656376,-171.36,-605.69,-170.9,-606.69,153.2,24.5,24.7,1005,31.6,65,0.68,0.11,,,,
11,10,22.7969,41.24388123,-7.115655422,-171.3,-605.69,-170.74,-606.67,153.2,24.84,24.7,1005,31.6,60,0.76,0.11,,,,
11,10,23.1016,41.24388123,-7.115653515,-171.11,-605.67,-170.66,-606.64,153.2,24.84,24.7,1005,31.6,65,0.76,0.19,,,,
11,10,23.3984,41.24388123,-7.115652561,-171.05,-606,-170.6,-606.97,153.2,24.84,24.7,1005,31.6,65,0.76,0.19,,,,
11,10,23.6016,41.24388123,-7.115651608,-170.99,-606,-170.52,-606.98,153.2,24.84,24.7,1005,31.6,64,0.8,0.19,,,,
11,10,23.8984,41.24388123,-7.115649223,-170.8,-605.98,-170.37,-606.93,153.2,24.84,24.7,1005,31.6,65,0.8,0.12,,,,
11,10,24.2031,41.24388123,-7.11564827,-170.68,-605.97,-170.22,-606.89,153.2,24.84,24.7,1005,31.6,63,0.8,0.12,,,,
11,10,24.3984,41.24388123,-7.115647316,-170.62,-605.97,-170.11,-606.9,153.2,25.1,24.7,1005,31.6,61,0.8,0.12,,,,
11,10,24.7031,41.24388123,-7.115646362,-170.55,-605.96,-170.07,-606.92,153.2,25.1,24.7,1005,31.6,63,0.8,0.12,,,,
11,10,25,41.24388123,-7.115644455,-170.37,-605.94,-169.85,-606.9,153.2,25.1,24.7,1005,31.6,61,0.8,0.12,,,,
11,10,25.2031,41.24388123,-7.115643501,-170.31,-605.61,-169.86,-606.59,153.2,25.1,24.8,1005,31.6,65,0.83,0.12,,,,
11,10,25.5,41.24388123,-7.115642071,-170.1,-606.08,-169.61,-607.01,1,25.1,24.8,1005,31.6,62,0.83,-0.16,,,,
11,10,25.7031,41.24388885,-7.115641117,-170.06,-605.36,-169.62,-606.33,153.2,25.1,24.7,1005,31.5,65,0.83,-0.16,,,,
11,10,26,41.24388885,-7.11563921,-169.87,-605.34,-169.38,-606.27,153.2,23.97,24.7,1005,31.5,62,0.59,-0.16,,,,
11,10,26.2031,41.24388885,-7.115638256,-169.81,-605.33,-169.41,-606.28,153.2,23.97,24.8,1005,31.6,67,0.59,0.03,,,,
11,10,26.5,41.24388885,-7.115637302,-169.73,-605.16,-169.27,-606.08,1,23.97,24.8,1005,31.6,63,0.59,0.03,,,,
11,10,26.7969,41.24388885,-7.115636349,-169.62,-605.32,-169.19,-606.26,153.2,23.32,24.8,1005,31.5,65,0.83,0.03,,,,
11,10,27.1016,41.24388885,-7.115633965,-169.44,-605.3,-168.99,-606.27,153.2,23.32,24.8,1005,31.5,65,0.83,0.07,,,,
11,10,27.2969,41.24388885,-7.115633011,-169.38,-605.3,-168.94,-606.27,153.2,23.32,24.8,1005,31.5,65,0.83,0.07,,,,
11,10,27.6016,41.24388885,-7.115631104,-169.19,-605.28,-168.76,-606.26,153.2,23.32,24.8,1005,31.5,66,0.6,0.07,,,,
11,10,27.7969,41.24388885,-7.11563015,-169.13,-605.28,-168.75,-606.29,153.2,23.32,24.8,1005,31.5,69,0.6,0.15,,,,
11,10,28.1016,41.24388885,-7.115629196,-169.07,-605.27,-168.62,-606.25,153.2,23.32,24.8,1005,31.5,65,0.6,0.15,,,,
11,10,28.3984,41.24388885,-7.115626812,-168.82,-605.25,-168.41,-606.28,153.2,23.32,24.8,1005,31.5,68,0.6,0.15,,,,
11,10,28.6016,41.24388885,-7.115625858,-168.76,-605.25,-168.31,-606.28,153.2,24.64,24.8,1005,31.5,66,0.6,0.15,,,,
11,10,28.8984,41.24388885,-7.115624905,-168.69,-605.24,-168.32,-606.29,153.3,24.64,24.8,1005,31.5,70,0.6,0.15,,,,
11,10,29.1016,41.24388885,-7.115623951,-168.63,-605.24,-168.23,-606.29,153.3,24.64,24.8,1005,31.5,69,0.67,0.15,,,,
11,10,29.3984,41.24388885,-7.115622997,-168.57,-605.23,-168.13,-606.28,153.3,24.64,24.8,1005,31.5,67,0.67,0.22,,,,
11,10,29.6016,41.24388885,-7.115622044,-168.45,-605.22,-168.05,-606.24,153.3,24.64,24.8,1005,31.5,68,0.67,0.22,,,,
11,10,29.7969,41.24388885,-7.11562109,-168.38,-605.22,-167.99,-606.24,153.3,24.64,24.8,1005,31.5,69,0.67,0.22,,,,
11,10,30.1016,41.24388885,-7.115620136,-168.32,-605.21,-167.93,-606.23,153.3,20.8,24.8,1005,31.5,69,0.76,0.22,,,,
11,10,30.3984,41.24388885,-7.115618706,-168.14,-605.2,-167.66,-606.16,153.3,20.8,24.8,1005,31.5,63,0.76,0.18,,,,
11,10,30.7031,41.24388885,-7.115616798,-168.01,-605.19,-167.69,-606.1,153.3,20.8,24.8,1005,31.5,70,0.75,0.18,,,,
11,10,31,41.24389648,-7.115614891,-167.89,-604.14,-167.47,-605.05,153.3,20.8,24.8,1005,31.5,65,0.75,0.18,,,,
11,10,31.2969,41.24389648,-7.115613937,-167.7,-604.45,-167.25,-605.42,153.4,20.8,24.8,1005,31.5,65,0.75,0.18,,,,
11,10,31.5,41.24389648,-7.115612984,-167.64,-604.45,-167.19,-605.43,153.4,20.8,24.8,1005,31.5,65,0.74,0.18,,,,
11,10,31.7969,41.24389648,-7.1156106,-167.5,-604.26,-167.06,-605.22,1,24.79,24.8,1005,31.5,65,0,0.13,,,,
11,10,32.1016,41.24389648,-7.115609646,-167.33,-604.42,-166.89,-605.38,153.4,24.79,24.8,1005,31.5,65,0,-1,,,,
11,10,32.3984,41.24389648,-7.115608692,-167.27,-604.42,-166.8,-605.36,153.4,24.79,24.8,1005,31.5,63,0,-1,,,,
11,10,32.7031,41.24389648,-7.115607738,-167.21,-604.41,-166.74,-605.39,153.4,24.79,24.8,1005,31.5,64,0,-1,,,,
11,10,32.8984,41.24389648,-7.115606785,-167.14,-604.41,-166.7,-605.33,153.4,24.79,24.8,1005,31.5,64,0,-1,,,,
11,10,33.2031,41.24389648,-7.115604877,-166.96,-604.39,-166.53,-605.32,153.4,24.79,24.8,1005,31.5,65,0.74,-1,,,,
11,10,33.5,41.24389648,-7.115602493,-166.77,-604.38,-166.34,-605.31,153.4,24.94,24.8,1005,31.5,65,0.74,-0.13,,,,
11,10,33.7969,41.24389648,-7.11560154,-166.71,-604.37,-166.26,-605.27,153.4,24.94,24.8,1005,31.5,63,0.74,-0.13,,,,
11,10,34,41.24389648,-7.115600586,-166.65,-604.37,-166.28,-605.25,153.4,24.94,24.8,1005,31.5,67,0.66,-0.13,,,,
11,10,34.2969,41.24389648,-7.115598679,-166.52,-604.36,-166.13,-605.22,153.4,24.56,24.8,1005,31.5,65,0.66,-0.07,,,,
11,10,34.5,41.24389648,-7.115597725,-166.4,-604.35,-166,-605.23,153.4,24.56,24.8,1005,31.5,65,0.66,-0.07,,,,
11,10,34.7969,41.24389648,-7.115596294,-166.28,-604.34,-165.82,-605.25,153.4,24.56,24.8,1005,31.5,63,0.53,-0.07,,,,
11,10,35,41.24389648,-7.115595341,-166.21,-604.33,-165.84,-605.26,153.4,24.56,24.8,1005,31.5,68,0,0.01,,,,
11,10,35.2969,41.24389648,-7.115593433,-166.03,-604.32,-165.63,-605.2,153.4,24.56,24.8,1005,31.5,65,0,0.0234,,,,
11,10,35.5,41.24389648,-7.115593433,-166.03,-604.32,-165.63,-605.2,153.4,24.56,24.8,1005,31.5,65,0,0.0234,,,,
11,10,35.7969,41.24390411,-7.11559248,-165.97,-603.41,-165.53,-604.32,153.4,24.56,24.8,1005,31.5,64,0.68,0.0234,,,,
11,10,36,41.24390411,-7.115591526,-165.9,-603.41,-165.48,-604.32,153.4,24.22,24.8,1005,31.5,65,0.68,0.04,,,,
11,10,36.2969,41.24390411,-7.115590572,-165.84,-603.4,-165.42,-604.27,153.4,24.22,24.8,1005,31.5,64,0.68,0.04,,,,
11,10,36.5,41.24390411,-7.115589619,-165.72,-603.39,-165.3,-604.31,153.4,24.22,24.8,1005,31.5,65,0.68,0.04,,,,
11,10,36.7969,41.24390411,-7.115588188,-165.59,-603.38,-165.15,-604.35,153.4,24.22,24.8,1005,31.5,65,0.68,0.04,,,,
11,10,37,41.24390411,-7.115587234,-165.53,-603.38,-165,-604.47,153.4,24.22,24.8,1005,31.5,64,0.68,0.04,,,,
11,10,37.2969,41.24390411,-7.115586281,-165.47,-603.37,-165,-604.39,153.4,24.22,24.8,1005,31.5,65,0.75,0.04,,,,
11,10,37.6016,41.24390411,-7.115584373,-165.28,-603.36,-164.82,-604.35,153.4,23.84,24.8,1005,31.5,65,0.75,-0.09,,,,
11,10,37.7969,41.24390411,-7.11558342,-165.22,-603.35,-164.79,-604.3,153.4,23.84,24.8,1005,31.5,65,0.75,-0.09,,,,
11,10,38.1016,41.24390411,-7.115581036,-165.04,-603.34,-164.61,-604.29,153.4,23.84,24.8,1005,31.5,65,0.57,-0.09,,,,
11,10,38.2969,41.24390411,-7.115580082,-164.97,-603.33,-164.58,-604.27,153.4,23.84,24.8,1005,31.5,67,0.57,0.07,,,,
11,10,38.6016,41.24390411,-7.115579128,-164.85,-603.32,-164.44,-604.22,153.4,23.84,24.8,1005,31.5,65,0.57,0.07,,,,
11,10,38.7969,41.24390411,-7.115577221,-164.66,-603.31,-164.26,-604.32,153.4,23.84,24.8,1005,31.5,68,0.44,0.07,,,,
11,10,39.1016,41.24390411,-7.115576267,-164.6,-603.3,-164.15,-604.28,153.5,23.84,24.8,1005,31.5,65,0.44,0.14,,,,
11,10,39.3984,41.24390411,-7.11557436,-164.48,-603.29,-164.02,-604.38,153.4,24.23,24.8,1005,31.5,67,0.44,-1,,,,
11,10,39.7031,41.24390411,-7.115571976,-164.29,-603.28,-163.87,-604.3,153.5,24.23,24.8,1005,31.5,67,0.64,-1,,,,
11,10,40,41.24390411,-7.115571022,-164.17,-603.27,-163.75,-604.28,153.5,24.23,24.8,1005,31.5,67,0.64,-0.02,,,,
11,10,40.2969,41.24391174,-7.115570068,-164.11,-602.36,-163.61,-603.35,153.5,24.23,24.8,1005,31.5,63,0.64,-0.02,,,,
11,10,40.6016,41.24391174,-7.115568161,-163.92,-602.35,-163.53,-603.38,153.5,24.23,24.8,1005,31.5,69,0.64,-0.02,,,,
11,10,40.8984,41.24391174,-7.115567207,-163.86,-602.34,-163.37,-603.41,153.5,24.23,24.8,1005,31.4,65,0.64,-0.02,,,,
11,10,41.1016,41.24391174,-7.115565777,-163.73,-602.33,-163.24,-603.4,153.5,25.04,24.8,1005,31.4,65,0.64,-0.02,,,,
11,10,41.3984,41.24391174,-7.115564823,-163.67,-602.33,-163.2,-603.35,153.5,25.04,24.8,1005,31.4,65,0.62,-0.02,,,,
11,10,41.7031,41.24391174,-7.115562916,-163.55,-602.32,-163.12,-603.26,153.5,25.04,24.8,1005,31.4,65,0.62,-0.02,,,,
11,10,42,41.24391174,-7.115561008,-163.36,-602.3,-162.96,-603.21,153.5,25.04,24.8,1005,31.4,66,0.62,-0.02,,,,
11,10,42.2031,41.24391174,-7.115561008,-163.36,-602.3,-162.92,-603.19,153.5,25.04,24.8,1005,31.4,63,0.69,-0.02,,,,
11,10,42.5,41.24391174,-7.115559101,-163.11,-602.62,-162.71,-603.54,153.5,25.04,24.8,1005,31.4,66,0.69,-0.04,,,,
11,10,42.7031,41.24391174,-7.115557671,-162.99,-602.61,-162.55,-603.53,153.5,23.64,24.8,1005,31.4,64,0.69,-0.04,,,,
11,10,42.8984,41.24391174,-7.115556717,-162.93,-602.6,-162.48,-603.57,153.5,23.64,24.8,1005,31.4,65,0.72,-0.04,,,,
11,10,43.2031,41.24391174,-7.115555763,-162.86,-602.59,-162.4,-603.55,153.5,23.64,24.8,1005,31.4,64,0.72,0.03,,,,
11,10,43.5,41.24391174,-7.11555481,-162.8,-602.59,-162.3,-603.55,153.5,23.64,24.8,1005,31.4,62,0.72,0.03,,,,
11,10,43.7031,41.24391174,-7.115553856,-162.74,-602.58,-162.32,-603.49,153.5,23.64,24.8,1005,31.4,65,0.69,0.03,,,,
11,10,44,41.24391174,-7.115552902,-162.62,-602.57,-162.1,-603.45,153.5,23.64,24.8,1005,31.4,59,0.69,0.19,,,,
11,10,44.2969,41.24391174,-7.115550518,-162.43,-602.56,-162.02,-603.45,153.5,22.94,24.8,1005,31.4,65,0.69,0.19,,,,
11,10,44.6016,41.24391174,-7.115549564,-162.31,-602.55,-161.9,-603.44,153.5,22.94,24.8,1005,31.4,65,0.69,0.19,,,,
11,10,44.7969,41.24391174,-7.115548611,-162.24,-602.54,-161.82,-603.46,153.5,22.94,24.8,1005,31.4,65,0.69,0.19,,,,
11,10,45.1016,41.24391174,-7.115547657,-162.18,-602.54,-161.66,-603.41,153.5,22.94,24.8,1005,31.4,59,0.69,0.19,,,,
11,10,45.2969,41.24391937,-7.11554575,-162.06,-601.63,-161.68,-602.59,153.5,22.94,24.8,1005,31.5,68,0.69,0.19,,,,
11,10,45.5,41.24391937,-7.115544796,-162,-601.63,-161.56,-602.59,153.5,22.94,24.8,1005,31.5,65,0.82,-0.25,,,,
11,10,45.7969,41.24391937,-7.115543842,-161.87,-601.62,-161.42,-602.6,153.5,22.94,24.8,1005,31.5,65,0.82,-1,,,,
11,10,46.1016,41.24391937,-7.115542412,-161.81,-601.61,-161.28,-602.61,153.5,23.69,24.8,1005,31.5,62,0.82,-1,,,,
11,10,46.3984,41.24391937,-7.115540504,-161.61,-601.75,-161.14,-602.77,1,23.69,24.8,1005,31.5,65,0.57,-1,,,,
11,10,46.6016,41.24391937,-7.115539551,-161.56,-601.59,-161.12,-602.56,153.5,23.69,24.8,1005,31.5,65,0.57,0.06,,,,
11,10,46.8984,41.24391937,-7.115538597,-161.5,-601.59,-161.06,-602.56,153.5,23.69,24.8,1005,31.6,65,0.57,0.06,,,,
11,10,47.1016,41.24391937,-7.115537643,-161.38,-601.58,-160.88,-602.53,153.5,23.69,24.8,1005,31.7,62,0.78,0.06,,,,
11,10,47.3984,41.24391937,-7.115535259,-161.19,-601.56,-160.72,-602.58,153.5,23.69,24.8,1005,31.7,65,0.78,0.06,,,,
11,10,47.6016,41.24391937,-7.115534306,-161.13,-601.56,-160.65,-602.61,153.5,24.27,24.8,1005,31.7,65,0.78,0.06,,,,
11,10,47.8984,41.24391937,-7.115533352,-161.07,-601.55,-160.49,-602.6,153.5,24.27,24.8,1005,31.8,61,0.64,0.06,,,,
11,10,48.2031,41.24391937,-7.115531445,-160.88,-601.54,-160.38,-602.49,153.5,24.27,24.8,1005,31.9,62,0.64,0.02,,,,
11,10,48.5,41.24391937,-7.115530491,-160.8,-601.69,-160.37,-602.64,1,24.37,24.8,1005,31.9,65,0.64,0.02,,,,
11,10,48.7031,41.24391937,-7.115529537,-160.76,-601.53,-160.24,-602.56,153.5,24.37,24.8,1005,31.9,63,0.64,0.02,,,,
11,10,49,41.24391937,-7.115528584,-160.63,-601.51,-160.17,-602.52,153.5,24.37,24.8,1005,31.9,65,0.64,0.02,,,,
11,10,49.2031,41.24391937,-7.115527153,-160.51,-601.5,-160.02,-602.48,153.5,24.37,24.8,1005,32,63,0.64,0.02,,,,
11,10,49.5,41.24391937,-7.115524292,-160.26,-601.48,-159.83,-602.52,153.5,24.71,24.8,1005,32,67,0.5,0.02,,,,
11,10,49.7969,41.24393082,-7.115523338,-160.18,-600.41,-159.67,-601.51,1,24.71,24.8,1005,31.9,65,0.5,0.02,,,,
11,10,50,41.24393082,-7.115522385,-160.14,-600.58,-159.72,-601.76,153.5,24.71,24.8,1005,31.9,70,0.5,0.02,,,,
11,10,50.2969,41.24393082,-7.11552,-159.89,-600.56,-159.43,-601.71,153.5,25.46,24.8,1005,31.9,68,0.5,0.02,,,,
11,10,50.5,41.24393082,-7.115519047,-159.83,-600.55,-159.48,-601.72,153.5,25.46,24.8,1005,31.9,73,0.55,0.17,,,,
11,10,50.7031,41.24393082,-7.115519047,-159.83,-600.55,-159.42,-601.7,153.5,25.46,24.8,1005,31.9,70,0.55,0.17,,,,
11,10,50.8984,41.24393082,-7.115518093,-159.76,-600.55,-159.37,-601.69,153.5,25.46,24.8,1005,31.9,71,0.55,0.17,,,,
11,10,51.2031,41.24393082,-7.115517139,-159.7,-600.54,-159.23,-601.62,153.5,25.46,24.8,1005,31.8,66,0.52,0.17,,,,
11,10,51.5,41.24393082,-7.115515232,-159.5,-600.35,-159.09,-601.44,1,25.46,24.8,1005,31.8,69,0.52,0.05,,,,
11,10,51.7031,41.24393082,-7.115514278,-159.45,-600.52,-159.07,-601.6,153.5,25.46,24.8,1005,31.8,70,0.52,0.05,,,,
11,10,52,41.24393082,-7.115513325,-159.39,-600.52,-158.96,-601.56,153.5,24.88,24.8,1005,31.8,67,0.58,0.05,,,,
11,10,52.2969,41.24393082,-7.115510941,-159.14,-600.5,-158.73,-601.52,153.5,24.88,24.8,1005,31.8,68,0.58,0.25,,,,
11,10,52.6016,41.24393082,-7.115509033,-159.02,-600.49,-158.57,-601.47,153.5,24.88,24.8,1005,31.8,65,0.58,0.25,,,,
11,10,52.7969,41.24393082,-7.11550808,-158.9,-600.48,-158.47,-601.45,153.5,24.55,24.8,1005,31.7,66,0.58,0.25,,,,
11,10,53.1016,41.24393082,-7.115507126,-158.83,-600.47,-158.42,-601.49,153.6,24.55,24.8,1005,31.7,68,0.58,0.25,,,,
11,10,53.3984,41.24393082,-7.115506172,-158.77,-600.47,-158.32,-601.44,153.6,24.55,24.8,1005,31.7,65,0.58,0.25,,,,
11,10,53.6016,41.24393082,-7.115504742,-158.59,-600.78,-158.15,-601.74,153.5,24.55,24.8,1005,31.7,65,0,0.25,,,,
11,10,53.8984,41.24393082,-7.115503788,-158.52,-600.78,-158.09,-601.72,153.5,24.55,24.8,1005,31.6,65,0,0.1,,,,
11,10,54.2031,41.24393082,-7.115501881,-158.34,-600.76,-157.95,-601.74,153.5,24.55,24.8,1005,31.6,68,0,0.1,,,,
11,10,54.3984,41.24393082,-7.115499973,-158.15,-600.75,-157.72,-601.72,153.5,23.1,24.8,1005,31.6,66,0.65,0.1,,,,
11,10,54.7031,41.24393082,-7.11549902,-158.09,-600.74,-157.61,-601.73,153.6,23.1,24.8,1005,31.5,64,0.65,0.11,,,,
11,10,54.8984,41.24393082,-7.115498066,-158.03,-600.74,-157.57,-601.75,153.6,23.1,24.8,1005,31.5,65,0.65,0.11,,,,
11,10,55.2031,41.24393845,-7.115495682,-157.84,-599.68,-157.38,-600.69,153.6,23.1,24.8,1005,31.5,65,0.69,0.11,,,,
11,10,55.3984,41.24393845,-7.115494728,-157.78,-599.68,-157.32,-600.69,153.6,23.1,24.8,1005,31.5,65,0.69,0.07,,,,
11,10,55.7031,41.24393845,-7.115493774,-157.66,-599.67,-157.19,-600.69,153.5,23.1,24.8,1005,31.5,65,0.69,0.07,,,,
11,10,56,41.24393845,-7.115492821,-157.59,-599.66,-157.15,-600.62,153.5,23.1,24.8,1005,31.5,65,0.62,0.07,,,,
11,10,56.2969,41.24393845,-7.115490913,-157.47,-599.65,-157.04,-600.59,153.5,23.18,24.8,1005,31.5,65,0.62,0.31,,,,
11,10,56.5,41.24393845,-7.115489483,-157.35,-599.64,-156.9,-600.57,153.6,23.18,24.8,1005,31.5,64,0.62,0.31,,,,
11,10,56.7969,41.24393845,-7.115488529,-157.28,-599.63,-156.93,-600.61,153.6,23.18,24.8,1005,31.5,70,0.62,0.31,,,,
11,10,57,41.24393845,-7.115487576,-157.16,-599.62,-156.71,-600.65,153.6,24.23,24.8,1005,31.5,66,0.62,0.31,,,,
11,10,57.2969,41.24393845,-7.115486622,-157.1,-599.62,-156.72,-600.63,153.6,24.23,24.8,1005,31.5,69,0.62,0.31,,,,
11,10,57.5,41.24393845,-7.115485668,-157.04,-599.61,-156.56,-600.56,153.6,24.23,24.8,1005,31.5,63,0.78,0.31,,,,
11,10,58,41.24393845,-7.115482807,-156.79,-599.59,-156.34,-600.53,153.6,24.23,24.8,1005,31.4,64,0.78,-0.16,,,,
11,10,58.2969,41.24393845,-7.115480423,-156.6,-599.58,-156.26,-600.59,153.6,24.23,24.8,1005,31.3,71,0.7,-0.16,,,,
