T8 - 10Sep_Map_Midday,,,,,,,,,,,,,,,,
Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column16,Column17,Column18,Column19,Column21,Column24,Column25
Hour,Min,Sec,Lat,Lon,East,North,Ecrop,N_crop,Alt,Tcanopy,Tambient,Pressure,Humidity,HeadCompass,NDVI,PRI
13,57,19.6016,41.24420547,-7.114578247,-80.94,-569.56,-81.22,-568.62,154,37.61,35.1,1001.4,21.5,254,0.67,0.04
13,57,19.8984,41.24420547,-7.114579201,-81.07,-569.57,-81.45,-568.66,154,37.61,35.1,1001.4,21.6,248,0.67,0.04
13,57,20.2031,41.24420547,-7.114580154,-81.13,-569.57,-81.36,-568.66,154,37.61,35.1,1001.4,21.6,256,0.67,0.04
13,57,20.3984,41.24420547,-7.114582539,-81.31,-569.59,-81.64,-568.7,154,37.87,35.1,1001.4,21.6,250,0.67,0.05
13,57,20.7031,41.24420547,-7.114584446,-81.5,-569.6,-81.86,-568.58,154,37.87,35.1,1001.4,21.6,251,0.67,0.05
13,57,21,41.24419785,-7.114586353,-81.63,-571.22,-82.02,-570.27,154,37.87,35.1,1001.4,21.6,248,0.67,0.05
13,57,21.2031,41.24419785,-7.114587307,-81.69,-571.22,-82.02,-570.33,154,37.69,35.1,1001.4,21.6,250,0.63,0.11
13,57,21.5,41.24419785,-7.114588261,-81.81,-571.23,-82.16,-570.37,154,37.69,35.1,1001.4,21.7,248,0.63,0.11
13,57,21.7031,41.24419785,-7.114588261,-81.81,-571.23,-82.16,-570.37,154,37.69,35.1,1001.4,21.7,248,0.63,0.11
13,57,21.8984,41.24419785,-7.114589214,-81.87,-571.24,-82.18,-570.3,154,37.69,35.1,1001.4,21.7,252,0.7,0.11
13,57,22.2031,41.24419785,-7.114591599,-82.06,-571.25,-82.44,-570.34,153.9,37.3,35.1,1001.4,21.7,248,0.7,0.11
13,57,22.5,41.24419785,-7.114593506,-82.25,-571.27,-82.7,-570.39,153.9,37.3,35.1,1001.4,21.7,243,0.7,0.11
13,57,22.7031,41.24419785,-7.114593506,-82.25,-571.27,-82.56,-570.33,153.9,37.3,35.1,1001.4,21.7,252,0.59,0.01
13,57,23,41.24419785,-7.114595413,-82.37,-571.28,-82.66,-570.3,153.9,37.3,35.1,1001.4,21.7,254,0.59,0.01
13,57,23.2969,41.24419785,-7.114597797,-82.62,-571.3,-82.95,-570.41,153.9,37.3,35.1,1001.4,21.7,250,0.52,0.01
13,57,23.5,41.24419785,-7.114599705,-82.74,-571.31,-83.08,-570.35,153.9,37.3,35.1,1001.4,21.7,251,0.52,0.12
13,57,23.7969,41.24419785,-7.114601612,-82.93,-571.32,-83.36,-570.37,153.8,37.79,35.1,1001.4,21.7,246,0.52,0.12
13,57,24,41.24419785,-7.114601612,-82.93,-571.32,-83.3,-570.33,153.9,37.79,35.1,1001.4,21.7,250,0.52,0.12
13,57,24.2969,41.24419785,-7.114603519,-83.05,-571.34,-83.3,-570.35,153.8,37.79,35.1,1001.4,21.7,256,0.52,0.04
13,57,24.5,41.24419785,-7.114604473,-83.18,-571.35,-83.51,-570.61,153.8,39.08,35.1,1001.4,21.7,246,0.52,0.04
13,57,24.7969,41.24419785,-7.114605904,-83.24,-571.35,-83.52,-570.61,153.8,39.08,35.1,1001.4,21.7,250,0.7,0.04
13,57,25.1016,41.24419785,-7.114606857,-83.3,-571.36,-83.58,-570.51,153.8,39.08,35.1,1001.4,21.7,252,0.7,0.01
13,57,25.3984,41.24419785,-7.114609718,-83.55,-571.38,-83.95,-570.5,153.8,39.08,35.1,1001.4,21.7,246,0.7,0.01
13,57,25.7031,41.24419785,-7.114610672,-83.61,-571.38,-83.95,-570.47,153.8,37.27,35.1,1001.4,21.7,250,0.55,0.01
13,57,25.8984,41.24419022,-7.114611626,-83.67,-572.09,-84.03,-571.21,153.7,37.27,35.1,1001.4,21.7,248,0.55,0.01
13,57,26.2031,41.24419022,-7.114613056,-83.86,-572.11,-84.11,-571.2,153.7,37.27,35.1,1001.4,21.7,255,0.55,0.01
13,57,26.3984,41.24419022,-7.11461401,-83.92,-572.11,-84.24,-571.24,153.7,38.91,35.1,1001.5,21.6,250,0.55,0.01
13,57,26.7031,41.24419022,-7.114615917,-84.04,-572.13,-84.38,-571.26,153.7,38.91,35.1,1001.5,21.6,249,0.7,0.01
13,57,27,41.24419022,-7.114616871,-84.17,-571.8,-84.48,-570.87,153.7,38.91,35.1,1001.5,21.6,252,0.7,0.03
13,57,27.2031,41.24419022,-7.114617825,-84.23,-571.81,-84.46,-571.19,153.7,40.24,35.1,1001.5,21.6,250,0.71,0.03
13,57,27.5,41.24419022,-7.114619732,-84.35,-571.82,0,0,153.7,40.24,35.1,1001.5,21.6,249,0,0.06
13,57,27.8984,41.24419022,-7.114622116,-84.6,-571.84,-84.9,-570.98,153.7,0,35.1,1001.5,21.5,251,0,-1
13,57,28.2031,41.24419022,-7.11462307,-84.73,-571.52,-85.08,-570.57,153.6,37.78,35.1,1001.5,21.5,250,0,-1
13,57,28.5,41.24419022,-7.114624977,-84.91,-571.53,-85.25,-570.62,153.6,37.78,35.1,1001.5,21.5,250,0,0.21
13,57,28.7969,41.24419022,-7.114626884,-85.04,-571.54,-85.35,-570.74,153.6,37.78,35.1,1001.5,21.5,249,0,0.21
13,57,29.1016,41.24419022,-7.114628315,-85.16,-571.55,-85.43,-570.78,153.6,36.38,35.1,1001.5,21.5,251,0.68,0.21
13,57,29.3984,41.24419022,-7.114629269,-85.28,-571.56,-85.56,-570.76,153.6,36.38,35.2,1001.5,21.5,251,0.68,0.21
13,57,29.7031,41.24419022,-7.114631176,-85.41,-571.57,-85.71,-570.76,153.6,36.38,35.2,1001.5,21.5,250,0.68,0.21
13,57,29.8984,41.24419022,-7.11463213,-85.47,-571.58,-85.79,-570.73,153.6,34.98,35.2,1001.5,21.5,250,0.53,0.21
13,57,30.2031,41.24419022,-7.114634037,-85.66,-571.59,-85.96,-570.73,153.6,34.98,35.2,1001.5,21.5,251,0.53,0.21
13,57,30.3984,41.24419022,-7.114634991,-85.72,-571.6,-86.05,-570.76,153.6,34.98,35.2,1001.5,21.5,249,0.53,0.21
